year,quarter,course_id,instructor_name,subject,subject_number,response_rate,num_enrolled,num_responses,class_name,overall_avg,overall_std_dev,difficulty_avg,difficulty_med,difficulty_std_dev,zero_one,two_three,four_five,six_seven,eight_ten,eleven_fourteen,fifteen_plus
2017,Winter,46334,Lianna Wong,BIOL,25,83.3,12,10,Investigat:Cell/Molec Bio L&L,4.2,1,4.5,5.0,1.0,0,10,10,0,60,10,10
2017,Winter,47764,Kristin Piderit,MGMT,3544,80.0,30,24,Strategic Busn Negotiations,4.5,0.7,3.3,3.0,0.9,0,33.3,45.8,12.5,4.2,4.2,0
2017,Winter,47002,Haidan Li,ACTG,11,75.9,29,22,Intro to Financial Accounting,4.4,0.8,4.2,4.0,0.7,0,36.4,36.4,22.7,4.5,0,0
2017,Winter,48325,Laura Fantone,WGST,50,66.7,6,4,Intro:Womens & Gender Studies,4.1,1,3.3,3.0,0.5,0,25,25,50,0,0,0
2017,Winter,47016,Neal Ushman,ACTG,131,100.0,31,31,Intermediate Financial Actg II,3.9,1.1,4.6,5.0,0.8,3.2,0,22.6,16.1,25.8,6.5,25.8
2017,Winter,47943,Keyvan Moataghed,COEN,233,93.9,33,31,Computer Networks,4.6,0.6,3.5,3.0,0.9,3.2,12.9,25.8,38.7,6.5,9.7,3.2
2017,Winter,46491,Michael Whalen,COMM,131B,80.0,25,20,Short Fiction Production,4.9,0.3,4.0,4.0,0.8,0,10,30,15,20,25,0
2017,Winter,47957,Maitreya Badami,POLI,45,89.7,39,35,Criminal Justice System,4.3,0.9,3.3,3.0,1.0,14.3,37.1,28.6,14.3,2.9,2.9,0
2017,Winter,47956,Brian Green,COEN,288,88.2,34,30,Software Ethics,4.6,0.9,4.6,5.0,0.9,3.3,33.3,30,20,10,3.3,0
2017,Winter,46490,Katharine Heintz,COMM,12,82.8,29,24,Technology and Communication,4.6,0.7,3.3,3.0,1.0,8.3,45.8,33.3,8.3,4.2,0,0
2017,Winter,47942,Amr Zaky,COEN,210,88.2,17,15,Computer Architecture,3.9,1.1,4.2,5.0,1.1,0,0,20,33.3,20,20,6.7
2017,Winter,47003,Wendy Donohoe,ACTG,12,84.2,19,16,Intro to Managerial Accounting,4,1,3.9,4.0,0.8,6.3,31.3,56.3,0,6.3,0,0
2017,Winter,48330,Stephen Carroll,ENGL,194,75.0,4,3,Peer Educator in English,4.8,0.3,4.0,4.0,1.0,33.3,33.3,33.3,0,0,0,0
2017,Winter,46335,Katherine Krueger,BIOL,25,75.0,12,9,Investigat:Cell/Molec Bio L&L,4.1,0.9,4.1,4.0,1.1,0,22.2,11.1,0,22.2,11.1,33.3
2017,Winter,47759,Jo-ellen Zeitlin,MGMT,3505,87.5,24,21,"Business. Integrity, & Society",4.5,0.6,3.2,3.0,1.0,0,28.6,23.8,28.6,14.3,4.8,0
2017,Winter,46321,Renee Billingslea,ARTS,157,87.5,8,7,Digital Photography,4.4,0.7,2.9,3.0,0.7,0,57.1,28.6,14.3,0,0,0
2017,Winter,46876,Patricia Simone,PSYC,196,70.0,30,21,Psychology of Aging,4,0.9,4.1,4.0,0.7,9.5,47.6,28.6,4.8,9.5,0,0
2017,Winter,46862,Lisa Whitfield,PSYC,185EL,83.3,30,25,Developmental Psychology ELSJ,4.5,0.8,4.0,4.0,1.0,0,16,20,40,16,8,0
2017,Winter,46692,Frank Farris,MATH,31,83.3,30,25,Calculus for Business II,4,1,4.3,4.0,0.7,0,16,44,16,24,0,0
2017,Winter,46686,Shabeena Ahmed,MATH,13,86.2,29,25,Calculus & Analytic Geom III,2.8,1.2,4.0,4.0,0.9,0,8,24,36,16,12,4
2017,Winter,47598,Dennis Smolarski,MATH,166,92.3,13,12,Numerical Analysis,3.6,1.2,3.5,4.0,1.2,8.3,8.3,58.3,16.7,8.3,0,0
2017,Winter,47573,Robert Senkewicz,HIST,96B,60.0,15,9,US:Globalization/Reform/War,4.3,0.9,3.0,3.0,0.9,11.1,11.1,22.2,44.4,11.1,0,0
2017,Winter,47201,Ismail Araci,BIOE,195,85.4,41,35,Design Project II,3.6,1.2,3.5,4.0,1.2,8.6,17.1,17.1,11.4,25.7,14.3,5.7
2017,Winter,483221,Lisa Whitfield,PSYC,197,100.0,5,5,Psychology Labs,5,0.1,5.0,5.0,0.0,40,20,40,0,0,0,0
2017,Winter,47567,Juliana Chang,ETHN,145,75.0,8,6,Asian-American Literature,3.6,1.3,2.5,2.5,1.0,16.7,50,33.3,0,0,0,0
2017,Winter,46679,Shabeena Ahmed,MATH,11,70.0,20,14,Calculus & Analytic Geometry I,3.1,1.3,3.4,4.0,1.2,7.1,28.6,35.7,14.3,14.3,0,0
2017,Winter,46889,David Pinault,RSOC,140,92.9,14,13,"Animals, Environmt & World Rel",4.4,0.8,4.2,4.0,0.8,0,7.7,46.2,15.4,15.4,7.7,7.7
2017,Winter,46916,Tracy Dehaan,SOCI,164,84.2,19,16,Collective Behavior,4.7,0.6,4.6,5.0,0.6,6.3,50,37.5,6.3,0,0,0
2017,Winter,46080,Jacquelyn Hendricks,ENGL,2A,84.2,19,16,Critical Thinking & Writing II,4.7,0.5,3.2,3.0,0.9,0,50,37.5,12.5,0,0,0
2017,Winter,46094,Aparajita Nanda,ENGL,2A,77.8,18,14,Critical Thinking & Writing II,4.3,0.9,3.1,3.0,0.8,14.3,57.1,21.4,7.1,0,0,0
2017,Winter,46719,Samuel Griffith,MUSC,45,80.0,10,8,Jazz Band,5,0,5.0,5.0,0.0,25,37.5,25,0,12.5,0,0
2017,Winter,47413,T. Calvin Tszeng,MECH,146,71.4,21,15,Mechanism Design,4.3,0.7,4.3,4.0,0.8,13.3,26.7,46.7,6.7,6.7,0,0
2017,Winter,46725,Teresa Mccollough,MUSC,1,78.9,19,15,Music Theory I,3.8,1.4,3.4,3,1.2,13.3,26.7,26.7,20,6.7,0,6.7
2017,Winter,46043,Mythri Jegathesan,ANTH,12A,87.5,24,21,Cultures and Ideas II,3.8,1,4.3,4.0,0.7,4.8,28.6,38.1,14.3,14.3,0,0
2017,Winter,46057,Amy Randall,HIST,12A,77.3,22,17,Cultures and Ideas II,4.3,1,4.6,5.0,0.8,0,41.2,52.9,5.9,0,0,0
2017,Winter,46731,John Kennedy,MUSC,55,75.0,8,6,New Music Ensemble,4.8,0.4,5.0,5.0,0.0,100,0,0,0,0,0,0
2017,Winter,47822,Elizabeth Drescher,SPIR,246,83.3,6,5,Cont. Issues in Spirituality,4.5,1,4.0,4.0,1.0,0,20,40,20,20,0,0
2017,Winter,47836,Maryam Khanbaghi,ELEN,236,66.7,18,12,Linear Control Systems,4.6,0.7,3.6,4.0,0.5,0,25,33.3,25,8.3,8.3,0
2017,Winter,47188,Tao Li,OMIS,108,84.6,26,22,Operations Management,4.7,0.6,4.7,5.0,0.6,0,31.8,50,13.6,4.5,0,0
2017,Winter,46296,Francisco Jimenez,ARTS,163,66.7,6,4,Ceramic Sculpture,4.9,0.2,3.5,3.5,0.6,0,0,50,25,25,0,0
2017,Winter,47163,Juan Montermoso,MKTG,182,73.7,19,14,Marketing Analysis,3.5,1.3,3.4,3.5,1.5,7.1,35.7,35.7,21.4,0,0,0
2017,Winter,48250,Jacquelyn Hendricks,ENGL,11A,72.0,25,18,Cultures and Ideas I,4.1,1.1,2.9,3.0,0.7,11.1,50,33.3,5.6,0,0,0
2017,Winter,47605,Scot Hanna-weir,MUSC,189,78.8,33,26,Sacred Music and the Church,4.5,0.8,2.6,3.0,0.9,15.4,46.2,26.9,11.5,0,0,0
2017,Winter,48536,Michael Malone,ENGL,199,100.0,1,1,Directed Reading/Dir Research,5,0,5.0,5.0,0.0,0,0,0,0,0,100,0
2017,Winter,47611,Christopher Kulp,PHIL,27,68.2,22,15,Intro Formal Logic,4.5,0.7,4.9,5.0,0.4,0,40,33.3,20,0,6.7,0
2017,Winter,48522,Yasin Ceran,MSIS,2645,80.0,5,4,Capstone Design Proposal,3.2,1.5,4.3,4.0,0.5,0,25,0,0,50,25,0
2017,Winter,47177,Steven Nahmias,OMIS,41,81.5,27,22,Statistics & Data Analysis II,3.6,1.1,3.8,4.0,1.0,9.1,59.1,13.6,13.6,4.5,0,0
2017,Winter,48244,Hannah Sigur,ARTH,11A,86.4,22,19,Cultures and Ideas I,3.8,1,3.5,3.0,1.2,36.8,52.6,5.3,5.3,0,0,0
2017,Winter,46241,Sara Garcia,EDUC,278,100.0,12,12,Psych. Found. of K-12 Educ,4.2,0.8,3.7,3.0,0.9,0,25,66.7,0,8.3,0,0
2017,Winter,463312,Katherine Krueger,BIOL,25,84.4,45,38,Investigat:Cell/Molec Bio L&L,3.8,1.1,4.4,5.0,0.9,0,2.6,15.8,23.7,26.3,7.9,23.7
2017,Winter,46533,Sukanya Manna,CSCI,60,71.4,14,10,Object Oriented Programming,3.4,1.2,3.7,4.0,1.2,10,30,20,20,10,10,0
2017,Winter,46255,Teri Quatman,CPSY,227,81.0,21,17,Counseling Process & Skills,4.6,1,3.9,4.0,0.6,0,11.8,47.1,35.3,5.9,0,0
2017,Winter,46243,Melissa George,EDUC,281,87.5,8,7,Sec Teach & Accountability II,4.9,0.3,3.4,3.0,1.4,57.1,28.6,0,0,0,0,14.3
2017,Winter,47149,Christina Johnson,MGMT,164,69.7,33,23,Introduction to Entrepreneursh,3.8,1.4,2.3,2.0,0.9,26.1,52.2,21.7,0,0,0,0
2017,Winter,46257,James Mazzone,CPSY,291,61.5,13,8,Couns for Grief & Loss,4.7,0.6,3.1,3.0,0.6,0,62.5,37.5,0,0,0,0
2017,Winter,46531,Michael Bannister,CSCI,60,73.7,38,28,Object Oriented Programming,4.2,0.9,4.3,4.5,0.8,0,28.6,28.6,17.9,17.9,3.6,3.6
2017,Winter,463310,Teresa Ruscetti,BIOL,25,84.4,45,38,Investigat:Cell/Molec Bio L&L,3.6,1.1,4.5,5.0,0.8,0,5.3,13.2,23.7,26.3,5.3,26.3
2017,Winter,46519,Charles Raphael,COMM,120A,80.0,25,20,Environmental Communication,4.6,0.7,3.5,3.0,0.8,0,25,50,20,5,0,0
2017,Winter,47607,Philip Kain,PHIL,2,70.6,34,24,Introduction to Ethics,3.8,1,3.9,4.0,1.1,37.5,37.5,16.7,8.3,0,0,0
2017,Winter,47161,John Caffey,MKTG,178,77.4,31,24,Marketing Across Cultures,4.3,0.7,2.9,3.0,0.9,33.3,45.8,12.5,8.3,0,0,0
2017,Winter,47175,Foad Hassanmirzaei,OMIS,41,90.9,33,30,Statistics & Data Analysis II,4.6,0.6,3.2,3.0,0.8,10,46.7,36.7,0,6.7,0,0
2017,Winter,47613,Hilde Lindemann,PHIL,120,83.3,18,15,Ethical Theory,4.8,0.3,4.7,5.0,0.6,0,60,40,0,0,0,0
2017,Winter,46294,Renee Billingslea,ARTS,151,80.0,15,12,Explore Society Through Photo,4.6,0.5,3.1,3.0,1.2,0,16.7,41.7,41.7,0,0,0
2017,Winter,47834,Phyllis Brock,MGMT,2512,80.0,5,4,Practice & Morality of Ldrship,5,0.1,3.3,3.5,1.0,0,100,0,0,0,0,0
2017,Winter,47808,Jill Pellettieri,SPAN,24,70.0,10,7,Spanish & Community Health,4.4,0.8,3.5,4.0,1.2,14.3,0,42.9,14.3,28.6,0,0
2017,Winter,46041,Patricia Serviss,ENGL,1H,93.8,16,15,Critical Think & Write I:Hnrs,4,1.2,4.1,4.0,0.8,0,6.7,60,20,6.7,0,6.7
2017,Winter,461680,Laura Larson,CPSY,333,66.7,6,4,Practicum MFT,5,0.1,5.0,5.0,0.0,75,25,0,0,0,0,0
2017,Winter,47439,John Tiedeman,MILS,142,66.7,6,4,Leadership in Complex World I,4.8,0.5,2.5,2.5,1.3,0,75,25,0,0,0,0
2017,Winter,46733,Bruno Ruviaro,MUSC,3,100.0,13,13,Music Theory III,4.3,0.9,4.2,4.0,1.1,0,69.2,15.4,15.4,0,0,0
2017,Winter,46055,Megan Gudgeirsson,HIST,12A,75.0,20,15,Cultures and Ideas II,4.6,0.8,2.9,3.0,0.9,7.1,64.3,28.6,0,0,0,0
2017,Winter,47405,Walter Yuen,MECH,123,70.6,34,24,Heat Transfer,3,1.2,2.9,3.0,1.3,0,0,29.2,29.2,33.3,8.3,0
2017,Winter,47411,Calvin Sellers,MECH,191,90.9,11,10,Senior Design Manufacturing,4.2,0.9,2.0,1.5,1.2,60,10,10,10,10,0,0
2017,Winter,46069,Kathryn Dickason,THTR,12A,84.0,25,21,Cultures and Ideas II,4.6,0.7,2.5,3.0,1.1,23.8,66.7,4.8,0,4.8,0,0
2017,Winter,46082,Melissa Donegan,ENGL,2A,94.7,19,18,Critical Thinking & Writing II,3.6,1.3,3.4,4.0,1.1,5.6,22.2,44.4,22.2,5.6,0,0
2017,Winter,46928,Irena Stefanova-gueorguieva,SPAN,2,76.5,17,13,Elementary Spanish II,4.3,0.8,3.4,4.0,0.9,0,15.4,46.2,38.5,0,0,0
2017,Winter,47388,Robert Schaffer,ENGR,111,76.0,25,19,STEM Outreach in the Community,3.8,1.3,2.9,3.0,1.1,0,15.8,36.8,31.6,15.8,0,0
2017,Winter,46096,Cruz Medina,ENGL,2A,100.0,17,17,Critical Thinking & Writing II,3.7,0.8,3.2,3.0,0.8,11.8,17.6,47.1,17.6,5.9,0,0
2017,Winter,46900,Sung-ae Ha,SCTR,19,87.5,16,14,Religions of the Book,3.2,1.3,2.6,2,0.8,7.1,57.1,21.4,14.3,0,0,0
2017,Winter,46914,Maliheh Vafai,SOCI,30,81.1,37,30,"Self, Community, and Society",4.2,0.9,2.7,3.0,0.8,10.3,41.4,34.5,10.3,3.4,0,0
2017,Winter,46653,Evelyn Ferraro,ITAL,2,66.7,6,4,Elementary Italian II,4.6,0.5,4.5,4.5,0.6,0,25,50,25,0,0,0
2017,Winter,47559,John Farnsworth,ENVS,143,85.7,21,18,Writing for the Birds,4.3,1.2,4.2,5.0,1.3,0,55.6,38.9,0,5.6,0,0
2017,Winter,47565,Anthony Hazard,ETHN,133,76.9,13,10,Malcolm and Martin,4.7,0.5,4.9,5.0,0.3,0,30,30,30,10,0,0
2017,Winter,47203,Zhiwen Zhang,BIOE,176,94.1,17,16,Biomolecular Engineering II,4.1,0.8,3.6,4.0,0.5,0,37.5,50,12.5,0,0,0
2017,Winter,46690,Pratima Karpe,MATH,30,100.0,13,13,Calculus for Business I,3.5,1.3,3.7,4.0,1.0,15.4,15.4,23.1,15.4,23.1,7.7,0
2017,Winter,46684,Julia Zuev,MATH,12,92.9,28,26,Calculus & Analytic Geom II,4.1,0.9,3.9,4.0,0.8,0,7.7,34.6,19.2,38.5,0,0
2017,Winter,46860,Kirsten Read,PSYC,131,91.9,37,34,Cognitive Psychology,4.3,0.9,4.4,5.0,0.8,17.6,35.3,38.2,2.9,5.9,0,0
2017,Winter,47997,Madeline Cronin,POLI,106,73.5,34,25,Feminist Political Theory,4.5,0.7,3.1,3.0,0.7,16,20,44,16,4,0,0
2017,Winter,46337,Teresa Ruscetti,BIOL,25,81.8,11,9,Investigat:Cell/Molec Bio L&L,3.7,1.1,4.4,4.5,0.7,0,0,0,22.2,44.4,22.2,11.1
2017,Winter,46323,Leilani Miller,ASCI,101,93.5,31,29,Fellowship & Grad Preparation,4,1.1,2.2,2.0,0.8,62.1,31,6.9,0,0,0,0
2017,Winter,47983,Christopher Kitts,MECH,372,77.8,27,21,Space Sys Des & Engr II,4.7,0.8,3.7,3.0,0.9,0,19,42.9,19,14.3,4.8,0
2017,Winter,47773,Stephen Smith,OMIS,3352,100.0,12,12,Decision Making & Analysis II,4.8,0.4,3.5,4.0,0.8,0,25,50,16.7,8.3,0,0
2017,Winter,47015,Neal Ushman,ACTG,131,84.6,26,22,Intermediate Financial Actg II,3.9,1.1,4.8,5.0,0.4,0,0,27.3,13.6,36.4,13.6,9.1
2017,Winter,47767,Juan Montermoso,MKTG,3552,83.3,36,30,Mktg Strategies and Decisions,4.1,0.9,3.8,4.0,0.8,0,6.7,30,23.3,20,13.3,6.7
2017,Winter,46479,Barbara Kelley,COMM,40,72.2,18,13,Introduction to Journalism,4.2,1,3.7,4.0,0.8,0,0,46.2,46.2,7.7,0,0
2017,Winter,46492,Chan Thai,COMM,110,80.8,26,21,Quantitative Research Methods,4.2,1.1,3.9,4.0,0.9,0,14.3,47.6,19,19,0,0
2017,Winter,47954,Ming-hwa Wang,COEN,281,87.0,23,20,Patt Recog & Data Mining,3.8,1.5,4.5,5.0,0.6,0,0,15,35,30,10,10
2017,Winter,46486,Melan Jaich,COMM,194,77.8,9,7,Forensics Practicum,4.5,0.9,4.4,5.0,1.0,33.3,16.7,16.7,0,16.7,0,16.7
2017,Winter,47940,Robert Michalski,ENGL,106,84.0,25,21,Advanced Writing,4.5,0.6,4.5,5.0,0.6,0,47.6,38.1,14.3,0,0,0
2017,Winter,47798,Imran Hajimusa,MSIS,2801,84.2,19,16,Mobile Paymt & e_Comm Sec.,3.5,1.2,3.3,3.0,1.1,6.3,25,18.8,25,6.3,6.3,12.5
2017,Winter,461711,Vicky Tamashiro,CPSY,333,87.5,8,7,Practicum MFT,4.9,0.4,4.9,5.0,0.4,42.9,57.1,0,0,0,0,0
2017,Winter,47799,Stephen Smith,OMIS,2355,90.0,30,27,Computer-Based Decision Models,4.5,1,3.7,4.0,0.9,0,14.8,18.5,25.9,14.8,18.5,7.4
2017,Winter,461710,Jean Riney-niewiadomski,CPSY,333,87.5,8,7,Practicum MFT,4.9,0.4,1.9,2.0,0.7,33.3,66.7,0,0,0,0,0
2017,Winter,47941,Thang Tran,COEN,210,90.5,21,19,Computer Architecture,3.6,1.1,3.3,3.0,1.4,0,0,21.1,31.6,26.3,10.5,10.5
2017,Winter,46487,Melan Jaich,COMM,198,90.0,20,18,Communication Internship,4.6,0.6,2.6,3.0,1.1,16.7,38.9,11.1,0,27.8,0,5.6
2017,Winter,47955,Alka Shah-jarvis,COEN,286,72.0,25,18,Software Quality Assrnc Test,3.9,1.2,3.5,3.0,1.2,16.7,33.3,27.8,11.1,11.1,0,0
2017,Winter,46493,Jean-pierre Lacrampe,COMM,130B,75.9,29,22,Global Screenwriting,4.2,0.9,3.4,3.0,0.8,4.5,31.8,31.8,22.7,9.1,0,0
2017,Winter,46478,Renee Cowan,COMM,20,83.3,18,15,Public Speaking,4.5,0.7,4.9,5.0,0.4,20,40,40,0,0,0,0
2017,Winter,47014,Siqi Li,ACTG,12,92.9,28,26,Intro to Managerial Accounting,4.6,0.7,4.6,5.0,0.7,19.2,53.8,23.1,3.8,0,0,0
2017,Winter,47982,Walter Yuen,MECH,297,88.9,9,8,Seminar,3.7,1.1,3.1,3.5,1.6,100,0,0,0,0,0,0
2017,Winter,47996,Roberto Mata,EDUC,320,31.6,19,6,Directed Teaching,3.8,1.4,3.8,4.5,1.6,83.3,16.7,0,0,0,0,0
2017,Winter,46336,Michelle Chartrand,BIOL,25,83.3,12,10,Investigat:Cell/Molec Bio L&L,3.9,0.9,4.7,5.0,0.5,0,0,30,40,10,10,10
2017,Winter,46875,Kieran Sullivan,PSYC,153,85.7,35,30,Psyc of Close Relationships,3.8,1.1,3.0,3.0,0.7,6.7,36.7,56.7,0,0,0,0
2017,Winter,46685,Julia Zuev,MATH,12,80.8,26,21,Calculus & Analytic Geom II,4.3,0.7,3.9,4.0,0.7,0,4.8,33.3,19,28.6,4.8,9.5
2017,Winter,46691,Frank Farris,MATH,31,87.9,33,29,Calculus for Business II,3.8,1.1,4.1,4.0,0.9,0,10.3,41.4,41.4,6.9,0,0
2017,Winter,483222,Matthew Bell,PSYC,197,100.0,5,5,Psychology Labs,4.9,0.1,5.0,5.0,0.0,20,20,40,0,20,0,0
2017,Winter,47564,Anna Sampaio,ETHN,120,76.9,13,10,Mexican Immigration to the US,4.8,0.5,3.7,4.0,0.7,0,30,30,20,10,10,0
2017,Winter,47202,Paul Davison,BIOE,107,92.3,13,12,Medical Device Prod Devlopment,4.3,0.8,2.5,2.0,1.4,66.7,16.7,16.7,0,0,0,0
2017,Winter,46108,Justin Remhof,PHIL,11H,88.2,17,15,Cultures and Ideas I - Honors,4.7,0.5,3.9,4.0,0.8,20,46.7,20,13.3,0,0,0
2017,Winter,47216,Prashanth Asuri,BIOE,115,87.5,8,7,Fundamentals of Cell Culture,4.7,0.5,3.6,4.0,1.0,0,28.6,42.9,28.6,0,0,0
2017,Winter,47570,Catherine Montfort,FREN,182,87.5,16,14,Women in French Literature,4.1,1,3.6,4.0,0.7,7.1,7.1,35.7,21.4,21.4,7.1,0
2017,Winter,47558,Charles Gabbe,ENVS,122,84.6,26,22,Environmental Politics &Policy,4.4,0.8,3.0,3.0,0.7,9.1,27.3,36.4,27.3,0,0,0
2017,Winter,46120,John Astin,CPSY,214,85.7,21,18,Evi-Based App to Psychotherapy,4.2,1.3,3.7,4.0,0.8,0,38.9,22.2,33.3,5.6,0,0
2017,Winter,46915,Patrick Lopez-aguado,SOCI,158,89.7,29,26,Sociology of Deviance,4.3,0.9,3.2,3.0,0.9,15.4,57.7,15.4,11.5,0,0,0
2017,Winter,46929,Ariel Schindewolf,SPAN,22,86.4,22,19,Intermediate Spanish II,4.5,0.7,3.2,3.0,0.6,5.3,21.1,52.6,21.1,0,0,0
2017,Winter,46097,Stephen Carroll,ENGL,2A,88.9,18,16,Critical Thinking & Writing II,4.7,0.6,4.7,5.0,0.5,0,0,12.5,25,25,18.8,18.8
2017,Winter,47389,John Batterton,ENGR,173,64.3,14,9,Intro to Business Fundamentals,4.3,0.8,2.0,2.0,0.9,88.9,0,11.1,0,0,0,0
2017,Winter,46083,David Keaton,ENGL,2A,94.7,19,18,Critical Thinking & Writing II,4,1.2,2.9,3.0,1.0,5.6,55.6,33.3,5.6,0,0,0
2017,Winter,47410,On Shun Pak,MECH,121,77.4,31,24,Thermodynamics I,4.6,1,4.7,5.0,0.9,0,8.3,75,12.5,0,4.2,0
2017,Winter,46068,Jeremiah Jeffra,THTR,12A,72.0,25,18,Cultures and Ideas II,4.6,0.7,4.4,5.0,0.9,0,55.6,16.7,27.8,0,0,0
2017,Winter,47362,Tokunbo Ogunfunmi,ELEN,21,77.8,9,7,Introduction to Logic Design,4.3,0.8,3.7,4.0,0.8,0,14.3,57.1,28.6,0,0,0
2017,Winter,47404,Terry Shoup,MECH,114,71.4,56,40,Machine Design I,4.3,0.8,4.5,5.0,0.6,2.5,45,37.5,15,0,0,0
2017,Winter,46054,Aaron Willis,HIST,12A,87.0,23,20,Cultures and Ideas II,4.6,0.8,4.7,5.0,0.7,20,35,30,10,5,0,0
2017,Winter,461681,Jean Riney-niewiadomski,CPSY,333,83.3,6,5,Practicum MFT,4.7,0.7,3.2,3.0,1.3,80,20,0,0,0,0,0
2017,Winter,46040,Matthew Driscoll,ENGL,1A,88.9,18,16,Critical Thinking & Writing I,4.3,1,3.8,4.0,1.1,0,31.3,18.8,31.3,18.8,0,0
2017,Winter,46726,William Stevens,MUSC,1A,64.7,17,11,Musicianship I,4.9,0.3,4.9,5.0,0.3,0,45.5,36.4,9.1,0,9.1,0
2017,Winter,47438,Matthew Truax,MILS,132,80.0,5,4,Situational Leadership I,4.4,0.7,3.5,3.0,1.0,0,25,25,50,0,0,0
2017,Winter,48284,Cruz Medina,ENGL,194,100.0,1,1,Peer Educator in English,5,0,3.0,3.0,0.0,100,0,0,0,0,0,0
2017,Winter,47809,Nydia Macgregor,MGMT,3519,66.7,15,10,Strategic Analysis,4.6,1.3,4,4,0.7,0,0,30,20,30,20,0
2017,Winter,46295,Donald Fritz,ARTS,163,50.0,2,1,Ceramic Sculpture,4.3,0,4.0,4.0,0.0,0,0,0,0,100,0,0
2017,Winter,47835,Thomas Krum,ACTG,2303,83.3,6,5,Corporate Financial Reporting,4.2,1.2,3.0,3.0,0.7,0,60,20,20,0,0,0
2017,Winter,47821,Sharon Mcmillan,PLIT,262,88.9,9,8,Teaching the Faith RCIA,4.7,0.6,3.0,3.0,0.8,12.5,12.5,25,37.5,12.5,0,0
2017,Winter,48247,Michael Eames,ACTG,185,63.6,22,14,Cost Management & Strategy,4.4,0.7,3.9,4.0,0.8,0,0,7.1,21.4,21.4,21.4,28.6
2017,Winter,47174,Richard Schaffzin,OMIS,40,60.0,20,12,Statistics & Data Analysis I,4.1,0.8,4.2,4.0,0.6,0,58.3,25,16.7,0,0,0
2017,Winter,48521,Yasin Ceran,MSIS,2645,100.0,6,6,Capstone Design Proposal,4.5,0.5,4.2,4.5,1.0,0,0,0,16.7,33.3,33.3,16.7
2017,Winter,47612,Lawrence Nelson,PHIL,111,75.0,24,18,Bioethics and the Law,4.6,0.6,4.6,5.0,0.6,0,0,22.2,22.2,22.2,22.2,11.1
2017,Winter,47606,Teresa Mccollough,MUSC,196,74.1,27,20,Music Since 1945,4.1,0.9,2.8,3.0,0.9,25,60,15,0,0,0,0
2017,Winter,46518,Geetika Jain,COMM,2,67.6,34,23,Media in a Global World,2.3,1.2,1.9,2.0,1.0,43.5,34.8,17.4,4.3,0,0,0
2017,Winter,47160,Kumar Sarangee,MKTG,181S,94.7,19,18,Principles of Marketing,4.3,0.9,3.3,3.0,0.8,11.1,33.3,50,5.6,0,0,0
2017,Winter,46256,Donald St. Louis,CPSY,275,55.6,9,5,Ethical and Legal Iss in Cng,4.4,0.8,4.0,4.0,0.7,0,20,20,20,20,20,0
2017,Winter,47148,Sanjay Jain,MGMT,162,72.4,29,21,Strtgc Analysis-Busn Capstone,4,1,3.4,3.0,0.7,9.5,14.3,38.1,23.8,14.3,0,0
2017,Winter,463311,Christelle Sabatier,BIOL,25,84.4,45,38,Investigat:Cell/Molec Bio L&L,3.8,1.1,4.4,5.0,0.9,0,5.3,13.2,26.3,21.1,7.9,26.3
2017,Winter,46530,Andrew Ishak,COMM,197,72.2,18,13,Sr. Thesis Seminar,4.6,0.6,4.3,5.0,1.0,0,0,30.8,30.8,7.7,30.8,0
2019,Winter,80354,Dongsoo Shin,EMBA,803,69.2,13,9,Managerial Economics,4.3,1,4.4,5.0,1.0,0,22.2,33.3,22.2,11.1,11.1,0
2019,Winter,78389,Michael Carrasco,CHEM,32,78.6,28,22,Organic Chemistry II L&L,4.3,0.9,4.6,5.0,0.6,0,4.5,22.7,31.8,36.4,0,4.5
2019,Winter,79097,Adina Ardelean,ECON,42,84.2,19,16,Data Analysis Applications,4.5,0.7,3.2,3.0,0.8,25,31.3,31.3,12.5,0,0,0
2019,Winter,79929,Meir Statman,FNCE,2455,75.0,8,6,Investments,4.4,0.6,4.5,5.0,0.8,0,33.3,50,16.7,0,0,0
2019,Winter,79083,Patricia Cameron-loyd,ECON,1,87.9,33,29,Principles of Microeconomics,3.7,1.1,3.4,3.0,0.7,6.9,41.4,41.4,6.9,3.4,0,0
2019,Winter,78410,Steven Suljak,CHEM,111,71.4,21,15,Instrumental Analysis I L&L,4.4,0.8,4.1,4.0,0.7,0,13.3,13.3,46.7,26.7,0,0
2019,Winter,79054,Sterling Starbird,BUSN,188,77.8,18,14,Field Studies: NPI,4.3,0.9,4.3,4.5,0.8,21.4,35.7,35.7,7.1,0,0,0
2019,Winter,79732,Danielle Morgan,ENGL,35,73.3,30,22,Intro to African-American Lit,4.6,0.9,3.3,3.0,0.9,4.5,31.8,50,9.1,4.5,0,0
2019,Winter,78438,Chan Thai,COMM,12,84.8,33,28,Technology and Communication,4.7,0.7,2.7,3.0,0.7,14.3,60.7,14.3,10.7,0,0,0
2019,Winter,79726,On Shun Pak,MECH,120,100.0,7,7,Engineering Mathematics,4.7,0.5,4.1,4.0,0.7,0,14.3,57.1,14.3,14.3,0,0
2019,Winter,79040,John Caffey,BUSN,71,80.0,10,8,Foundations of Leadership,5,0.1,2.3,2.0,0.7,37.5,62.5,0,0,0,0,0
